FirstName,LastName,PersonPostalCode,UniversityName,UniversityPostalCode,DistanceKM
Emma,Pelletier,G8T0C6,University of Ontario Institute of Technology,L1G0C5,567
Emma,Pelletier,G8T0C6,University of Ottawa,K1N6N5,266
Emma,Pelletier,G8T0C6,University of Prince Edward Island,C1A4P3,731
Emma,Pelletier,G8T0C6,University of Quebec,G1K9H7,111
Emma,Pelletier,G8T0C6,University of Regina,S4S0A2,2390
Emma,Pelletier,G8T0C6,University of Saskatchewan,S7N5A2,2528
Emma,Pelletier,G8T0C6,University of Toronto,M5S1A1,618
Emma,Pelletier,G8T0C6,"University of Toronto, Mississauga",L5L1C6,646
Emma,Pelletier,G8T0C6,"University of Toronto, Scarborough",M1C1A4,594
Emma,Pelletier,G8T0C6,University of Victoria,V8P5C2,3758
Emma,Pelletier,G8T0C6,University of Waterloo,N2L3G1,709
Emma,Pelletier,G8T0C6,University of Western Ontario,N6A3K7,785
Emma,Pelletier,G8T0C6,University of Windsor,N9B3P4,951
Emma,Pelletier,G8T0C6,University of Winnipeg,R3B2E9,1858
Emma,Pelletier,G8T0C6,Wilfrid Laurier University,N2L3C5,709
Emma,Pelletier,G8T0C6,William and Catherine Booth College,R3B2P2,1858
Emma,Pelletier,G8T0C6,York University,M3J1P3,619
Emma,Pelletier,G8T0C6,Yukon College,Y1A5K4,4234
William,Reid,V6B4N7,Acadia University,B4P2R6,4352
William,Reid,V6B4N7,Athabasca University,T9S3A3,903
William,Reid,V6B4N7,Bishop's University,J1M1Z7,3814
William,Reid,V6B4N7,Brandon University,R7A6A9,1665
William,Reid,V6B4N7,British Columbia Institute of Technology,V5G3H2,9
William,Reid,V6B4N7,Brock University,L2S3A1,3393
William,Reid,V6B4N7,Canadian Mennonite University,R3P2N2,1859
William,Reid,V6B4N7,Carleton University,K1S5B6,3540
William,Reid,V6B4N7,College of New Caledonia,V2N1P8,485
William,Reid,V6B4N7,College of the Rockies,V1C5L7,532
William,Reid,V6B4N7,Columbia College,V6A0C1,2
William,Reid,V6B4N7,Concordia University,H3G1M8,3685
William,Reid,V6B4N7,Conestoga College,N2G4M4,3289
William,Reid,V6B4N7,Dalhousie University,B3H4R2,4430
William,Reid,V6B4N7,Douglas College,V3M5Z5,16
William,Reid,V6B4N7,Durham College,L1G0C5,3382
William,Reid,V6B4N7,Ecole des Hautes Etudes Commerciales,H3T2A7,3682
William,Reid,V6B4N7,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,3682
William,Reid,V6B4N7,Emily Carr Institute of Art + Design,V5T0H2,2
William,Reid,V6B4N7,King's University College,T6B2H3,820
William,Reid,V6B4N7,Lakehead University,P7B5E1,2433
William,Reid,V6B4N7,McGill University,H3A0G4,3685
William,Reid,V6B4N7,McMaster University,L8S4L8,3340
William,Reid,V6B4N7,Memorial University of Newfoundland,A1C5S7,5010
William,Reid,V6B4N7,Mount Allison University,E4L1E2,4307
William,Reid,V6B4N7,Mount Royal College,T3E6K6,666
William,Reid,V6B4N7,Mount Saint Vincent University,B3M2J6,4422
William,Reid,V6B4N7,Nicola Valley Institute of Technology,V1K1R1,191
William,Reid,V6B4N7,Nipissing University,P1B8L7,3222
William,Reid,V6B4N7,Queen's University,K7L3N6,3540
William,Reid,V6B4N7,Ryerson University,M5B2K3,3359
William,Reid,V6B4N7,Simon Fraser University,V5A1S6,13
William,Reid,V6B4N7,St. Francis Xavier University,B2G2W5,4487
William,Reid,V6B4N7,Trent University,L1J5Y1,3384
William,Reid,V6B4N7,Universite de Montreal,H3T1J4,3682
William,Reid,V6B4N7,Universite de Sherbrooke,J1K2R1,3807
William,Reid,V6B4N7,Universite Laval,G1V0A6,3788
William,Reid,V6B4N7,University of Alberta,T6G2R3,814
William,Reid,V6B4N7,University of British Columbia,V6T1Z4,29
William,Reid,V6B4N7,University of Calgary,T2N1N4,670
William,Reid,V6B4N7,University of Guelph,N1G2W1,3304
William,Reid,V6B4N7,University of Lethbridge,T1K3M4,743
William,Reid,V6B4N7,University of Manitoba,R3T2N2,1865
William,Reid,V6B4N7,University of Moncton,E1A3E9,4276
William,Reid,V6B4N7,University of New Brunswick,E3B5A3,4154
William,Reid,V6B4N7,University of Northern British Columbia,V2N4Z9,485
William,Reid,V6B4N7,University of Ontario Institute of Technology,L1G0C5,3382
William,Reid,V6B4N7,University of Ottawa,K1N6N5,3539
William,Reid,V6B4N7,University of Prince Edward Island,C1A4P3,4384
William,Reid,V6B4N7,University of Quebec,G1K9H7,3791
William,Reid,V6B4N7,University of Regina,S4S0A2,1329
William,Reid,V6B4N7,University of Saskatchewan,S7N5A2,1202
William,Reid,V6B4N7,University of Toronto,M5S1A1,3357
William,Reid,V6B4N7,"University of Toronto, Mississauga",L5L1C6,3342
William,Reid,V6B4N7,"University of Toronto, Scarborough",M1C1A4,3368
William,Reid,V6B4N7,University of Victoria,V8P5C2,93
William,Reid,V6B4N7,University of Waterloo,N2L3G1,3284
William,Reid,V6B4N7,University of Western Ontario,N6A3K7,3256
William,Reid,V6B4N7,University of Windsor,N9B3P4,3162
William,Reid,V6B4N7,University of Winnipeg,R3B2E9,1864
William,Reid,V6B4N7,Wilfrid Laurier University,N2L3C5,3284
William,Reid,V6B4N7,William and Catherine Booth College,R3B2P2,1864
William,Reid,V6B4N7,York University,M3J1P3,3345
William,Reid,V6B4N7,Yukon College,Y1A5K4,1477
Bob,Lavoie,E1C6Z8,Acadia University,B4P2R6,118
Bob,Lavoie,E1C6Z8,Athabasca University,T9S3A3,3490
Bob,Lavoie,E1C6Z8,Bishop's University,J1M1Z7,552
Bob,Lavoie,E1C6Z8,Brandon University,R7A6A9,2625
Bob,Lavoie,E1C6Z8,British Columbia Institute of Technology,V5G3H2,4262
Bob,Lavoie,E1C6Z8,Brock University,L2S3A1,1189
Bob,Lavoie,E1C6Z8,Canadian Mennonite University,R3P2N2,2429
Bob,Lavoie,E1C6Z8,Carleton University,K1S5B6,847
Bob,Lavoie,E1C6Z8,College of New Caledonia,V2N1P8,4130
Bob,Lavoie,E1C6Z8,College of the Rockies,V1C5L7,3752
Bob,Lavoie,E1C6Z8,Columbia College,V6A0C1,4268
Bob,Lavoie,E1C6Z8,Concordia University,H3G1M8,683
Bob,Lavoie,E1C6Z8,Conestoga College,N2G4M4,1271
Bob,Lavoie,E1C6Z8,Dalhousie University,B3H4R2,189
Bob,Lavoie,E1C6Z8,Douglas College,V3M5Z5,4261
Bob,Lavoie,E1C6Z8,Durham College,L1G0C5,1130
Bob,Lavoie,E1C6Z8,Ecole des Hautes Etudes Commerciales,H3T2A7,686
Bob,Lavoie,E1C6Z8,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,686
Bob,Lavoie,E1C6Z8,Emily Carr Institute of Art + Design,V5T0H2,4269
Bob,Lavoie,E1C6Z8,King's University College,T6B2H3,3512
Bob,Lavoie,E1C6Z8,Lakehead University,P7B5E1,1866
Bob,Lavoie,E1C6Z8,McGill University,H3A0G4,683
Bob,Lavoie,E1C6Z8,McMaster University,L8S4L8,1234
Bob,Lavoie,E1C6Z8,Memorial University of Newfoundland,A1C5S7,936
Bob,Lavoie,E1C6Z8,Mount Allison University,E4L1E2,38
Bob,Lavoie,E1C6Z8,Mount Royal College,T3E6K6,3604
Bob,Lavoie,E1C6Z8,Mount Saint Vincent University,B3M2J6,181
Bob,Lavoie,E1C6Z8,Nicola Valley Institute of Technology,V1K1R1,4083
Bob,Lavoie,E1C6Z8,Nipissing University,P1B8L7,1136
Bob,Lavoie,E1C6Z8,Queen's University,K7L3N6,932
Bob,Lavoie,E1C6Z8,Ryerson University,M5B2K3,1178
Bob,Lavoie,E1C6Z8,Simon Fraser University,V5A1S6,4258
Bob,Lavoie,E1C6Z8,St. Francis Xavier University,B2G2W5,224
Bob,Lavoie,E1C6Z8,Trent University,L1J5Y1,1132
Bob,Lavoie,E1C6Z8,Universite de Montreal,H3T1J4,686
Bob,Lavoie,E1C6Z8,Universite de Sherbrooke,J1K2R1,559
Bob,Lavoie,E1C6Z8,Universite Laval,G1V0A6,503
Bob,Lavoie,E1C6Z8,University of Alberta,T6G2R3,3519
Bob,Lavoie,E1C6Z8,University of British Columbia,V6T1Z4,4243
Bob,Lavoie,E1C6Z8,University of Calgary,T2N1N4,3600
Bob,Lavoie,E1C6Z8,University of Guelph,N1G2W1,1248
Bob,Lavoie,E1C6Z8,University of Lethbridge,T1K3M4,3543
Bob,Lavoie,E1C6Z8,University of Manitoba,R3T2N2,2425
Bob,Lavoie,E1C6Z8,University of Moncton,E1A3E9,7
Bob,Lavoie,E1C6Z8,University of New Brunswick,E3B5A3,148
Bob,Lavoie,E1C6Z8,University of Northern British Columbia,V2N4Z9,4130
Bob,Lavoie,E1C6Z8,University of Ontario Institute of Technology,L1G0C5,1130
Bob,Lavoie,E1C6Z8,University of Ottawa,K1N6N5,847
Bob,Lavoie,E1C6Z8,University of Prince Edward Island,C1A4P3,139
Bob,Lavoie,E1C6Z8,University of Quebec,G1K9H7,498
Bob,Lavoie,E1C6Z8,University of Regina,S4S0A2,2949
Bob,Lavoie,E1C6Z8,University of Saskatchewan,S7N5A2,3070
Bob,Lavoie,E1C6Z8,University of Toronto,M5S1A1,1180
Bob,Lavoie,E1C6Z8,"University of Toronto, Mississauga",L5L1C6,1206
Bob,Lavoie,E1C6Z8,"University of Toronto, Scarborough",M1C1A4,1157
Bob,Lavoie,E1C6Z8,University of Victoria,V8P5C2,4314
Bob,Lavoie,E1C6Z8,University of Waterloo,N2L3G1,1274
Bob,Lavoie,E1C6Z8,University of Western Ontario,N6A3K7,1346
Bob,Lavoie,E1C6Z8,University of Windsor,N9B3P4,1511
Bob,Lavoie,E1C6Z8,University of Winnipeg,R3B2E9,2423
Bob,Lavoie,E1C6Z8,Wilfrid Laurier University,N2L3C5,1274
Bob,Lavoie,E1C6Z8,William and Catherine Booth College,R3B2P2,2423
Bob,Lavoie,E1C6Z8,York University,M3J1P3,1183
Bob,Lavoie,E1C6Z8,Yukon College,Y1A5K4,4671
Tina,Frey,G7H8C4,Acadia University,B4P2R6,629
Tina,Frey,G7H8C4,Athabasca University,T9S3A3,2954
Tina,Frey,G7H8C4,Bishop's University,J1M1Z7,345
Tina,Frey,G7H8C4,Brandon University,R7A6A9,2097
Tina,Frey,G7H8C4,British Columbia Institute of Technology,V5G3H2,3728
Tina,Frey,G7H8C4,Brock University,L2S3A1,865
Tina,Frey,G7H8C4,Canadian Mennonite University,R3P2N2,1901
Tina,Frey,G7H8C4,Carleton University,K1S5B6,487
Tina,Frey,G7H8C4,College of New Caledonia,V2N1P8,3594
Tina,Frey,G7H8C4,College of the Rockies,V1C5L7,3219
Tina,Frey,G7H8C4,Columbia College,V6A0C1,3733
Tina,Frey,G7H8C4,Concordia University,H3G1M8,377
Tina,Frey,G7H8C4,Conestoga College,N2G4M4,915
Tina,Frey,G7H8C4,Dalhousie University,B3H4R2,709
Tina,Frey,G7H8C4,Douglas College,V3M5Z5,3726
Tina,Frey,G7H8C4,Durham College,L1G0C5,782
Tina,Frey,G7H8C4,Ecole des Hautes Etudes Commerciales,H3T2A7,379
Tina,Frey,G7H8C4,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,379
Tina,Frey,G7H8C4,Emily Carr Institute of Art + Design,V5T0H2,3734
Tina,Frey,G7H8C4,King's University College,T6B2H3,2975
Tina,Frey,G7H8C4,Lakehead University,P7B5E1,1346
Tina,Frey,G7H8C4,McGill University,H3A0G4,377
Tina,Frey,G7H8C4,McMaster University,L8S4L8,894
Tina,Frey,G7H8C4,Memorial University of Newfoundland,A1C5S7,1368
Tina,Frey,G7H8C4,Mount Allison University,E4L1E2,575
Tina,Frey,G7H8C4,Mount Royal College,T3E6K6,3069
Tina,Frey,G7H8C4,Mount Saint Vincent University,B3M2J6,701
Tina,Frey,G7H8C4,Nicola Valley Institute of Technology,V1K1R1,3548
Tina,Frey,G7H8C4,Nipissing University,P1B8L7,683
Tina,Frey,G7H8C4,Queen's University,K7L3N6,617
Tina,Frey,G7H8C4,Ryerson University,M5B2K3,832
Tina,Frey,G7H8C4,Simon Fraser University,V5A1S6,3723
Tina,Frey,G7H8C4,St. Francis Xavier University,B2G2W5,752
Tina,Frey,G7H8C4,Trent University,L1J5Y1,786
Tina,Frey,G7H8C4,Universite de Montreal,H3T1J4,379
Tina,Frey,G7H8C4,Universite de Sherbrooke,J1K2R1,344
Tina,Frey,G7H8C4,Universite Laval,G1V0A6,183
Tina,Frey,G7H8C4,University of Alberta,T6G2R3,2982
Tina,Frey,G7H8C4,University of British Columbia,V6T1Z4,3708
Tina,Frey,G7H8C4,University of Calgary,T2N1N4,3065
Tina,Frey,G7H8C4,University of Guelph,N1G2W1,894
Tina,Frey,G7H8C4,University of Lethbridge,T1K3M4,3010
Tina,Frey,G7H8C4,University of Manitoba,R3T2N2,1897
Tina,Frey,G7H8C4,University of Moncton,E1A3E9,543
Tina,Frey,G7H8C4,University of New Brunswick,E3B5A3,439
Tina,Frey,G7H8C4,University of Northern British Columbia,V2N4Z9,3594
Tina,Frey,G7H8C4,University of Ontario Institute of Technology,L1G0C5,782
Tina,Frey,G7H8C4,University of Ottawa,K1N6N5,484
Tina,Frey,G7H8C4,University of Prince Edward Island,C1A4P3,650
Tina,Frey,G7H8C4,University of Quebec,G1K9H7,179
Tina,Frey,G7H8C4,University of Regina,S4S0A2,2418
Tina,Frey,G7H8C4,University of Saskatchewan,S7N5A2,2535
Tina,Frey,G7H8C4,University of Toronto,M5S1A1,833
Tina,Frey,G7H8C4,"University of Toronto, Mississauga",L5L1C6,860
Tina,Frey,G7H8C4,"University of Toronto, Scarborough",M1C1A4,810
Tina,Frey,G7H8C4,University of Victoria,V8P5C2,3780
Tina,Frey,G7H8C4,University of Waterloo,N2L3G1,917
Tina,Frey,G7H8C4,University of Western Ontario,N6A3K7,995
Tina,Frey,G7H8C4,University of Windsor,N9B3P4,1157
Tina,Frey,G7H8C4,University of Winnipeg,R3B2E9,1895
Tina,Frey,G7H8C4,Wilfrid Laurier University,N2L3C5,917
Tina,Frey,G7H8C4,William and Catherine Booth College,R3B2P2,1895
Tina,Frey,G7H8C4,York University,M3J1P3,831
Tina,Frey,G7H8C4,Yukon College,Y1A5K4,4156
Amy,Ross,L9T7H5,Acadia University,B4P2R6,1245
Amy,Ross,L9T7H5,Athabasca University,T9S3A3,2696
Amy,Ross,L9T7H5,Bishop's University,J1M1Z7,670
Amy,Ross,L9T7H5,Brandon University,R7A6A9,1678
Amy,Ross,L9T7H5,British Columbia Institute of Technology,V5G3H2,3321
Amy,Ross,L9T7H5,Brock University,L2S3A1,65
Amy,Ross,L9T7H5,Canadian Mennonite University,R3P2N2,1493
Amy,Ross,L9T7H5,Carleton University,K1S5B6,393
Amy,Ross,L9T7H5,College of New Caledonia,V2N1P8,3303
Amy,Ross,L9T7H5,College of the Rockies,V1C5L7,2797
Amy,Ross,L9T7H5,Columbia College,V6A0C1,3328
Amy,Ross,L9T7H5,Concordia University,H3G1M8,546
Amy,Ross,L9T7H5,Conestoga College,N2G4M4,49
Amy,Ross,L9T7H5,Dalhousie University,B3H4R2,1306
Amy,Ross,L9T7H5,Douglas College,V3M5Z5,3317
Amy,Ross,L9T7H5,Durham College,L1G0C5,93
Amy,Ross,L9T7H5,Ecole des Hautes Etudes Commerciales,H3T2A7,544
Amy,Ross,L9T7H5,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,544
Amy,Ross,L9T7H5,Emily Carr Institute of Art + Design,V5T0H2,3328
Amy,Ross,L9T7H5,King's University College,T6B2H3,2677
Amy,Ross,L9T7H5,Lakehead University,P7B5E1,948
Amy,Ross,L9T7H5,McGill University,H3A0G4,547
Amy,Ross,L9T7H5,McMaster University,L8S4L8,28
Amy,Ross,L9T7H5,Memorial University of Newfoundland,A1C5S7,2155
Amy,Ross,L9T7H5,Mount Allison University,E4L1E2,1251
Amy,Ross,L9T7H5,Mount Royal College,T3E6K6,2689
Amy,Ross,L9T7H5,Mount Saint Vincent University,B3M2J6,1300
Amy,Ross,L9T7H5,Nicola Valley Institute of Technology,V1K1R1,3156
Amy,Ross,L9T7H5,Nipissing University,P1B8L7,315
Amy,Ross,L9T7H5,Queen's University,K7L3N6,290
Amy,Ross,L9T7H5,Ryerson University,M5B2K3,44
Amy,Ross,L9T7H5,Simon Fraser University,V5A1S6,3317
Amy,Ross,L9T7H5,St. Francis Xavier University,B2G2W5,1433
Amy,Ross,L9T7H5,Trent University,L1J5Y1,91
Amy,Ross,L9T7H5,Universite de Montreal,H3T1J4,544
Amy,Ross,L9T7H5,Universite de Sherbrooke,J1K2R1,664
Amy,Ross,L9T7H5,Universite Laval,G1V0A6,765
Amy,Ross,L9T7H5,University of Alberta,T6G2R3,2684
Amy,Ross,L9T7H5,University of British Columbia,V6T1Z4,3306
Amy,Ross,L9T7H5,University of Calgary,T2N1N4,2687
Amy,Ross,L9T7H5,University of Guelph,N1G2W1,28
Amy,Ross,L9T7H5,University of Lethbridge,T1K3M4,2586
Amy,Ross,L9T7H5,University of Manitoba,R3T2N2,1487
Amy,Ross,L9T7H5,University of Moncton,E1A3E9,1229
Amy,Ross,L9T7H5,University of New Brunswick,E3B5A3,1074
Amy,Ross,L9T7H5,University of Northern British Columbia,V2N4Z9,3303
Amy,Ross,L9T7H5,University of Ontario Institute of Technology,L1G0C5,93
Amy,Ross,L9T7H5,University of Ottawa,K1N6N5,395
Amy,Ross,L9T7H5,University of Prince Edward Island,C1A4P3,1361
Amy,Ross,L9T7H5,University of Quebec,G1K9H7,771
Amy,Ross,L9T7H5,University of Regina,S4S0A2,2015
Amy,Ross,L9T7H5,University of Saskatchewan,S7N5A2,2197
Amy,Ross,L9T7H5,University of Toronto,M5S1A1,42
Amy,Ross,L9T7H5,"University of Toronto, Mississauga",L5L1C6,16
Amy,Ross,L9T7H5,"University of Toronto, Scarborough",M1C1A4,66
Amy,Ross,L9T7H5,University of Victoria,V8P5C2,3355
Amy,Ross,L9T7H5,University of Waterloo,N2L3G1,54
Amy,Ross,L9T7H5,University of Western Ontario,N6A3K7,125
Amy,Ross,L9T7H5,University of Windsor,N9B3P4,291
Amy,Ross,L9T7H5,University of Winnipeg,R3B2E9,1490
Amy,Ross,L9T7H5,Wilfrid Laurier University,N2L3C5,54
Amy,Ross,L9T7H5,William and Catherine Booth College,R3B2P2,1490
Amy,Ross,L9T7H5,York University,M3J1P3,42
Amy,Ross,L9T7H5,Yukon College,Y1A5K4,4066
Robert,Cote,M5H3V9,Acadia University,B4P2R6,1203
Robert,Cote,M5H3V9,Athabasca University,T9S3A3,2718
Robert,Cote,M5H3V9,Bishop's University,J1M1Z7,627
Robert,Cote,M5H3V9,Brandon University,R7A6A9,1704
Robert,Cote,M5H3V9,British Columbia Institute of Technology,V5G3H2,3350
Robert,Cote,M5H3V9,Brock University,L2S3A1,57
Robert,Cote,M5H3V9,Canadian Mennonite University,R3P2N2,1518
Robert,Cote,M5H3V9,Carleton University,K1S5B6,352
Robert,Cote,M5H3V9,College of New Caledonia,V2N1P8,3328
Robert,Cote,M5H3V9,College of the Rockies,V1C5L7,2827
Robert,Cote,M5H3V9,Columbia College,V6A0C1,3357
Robert,Cote,M5H3V9,Concordia University,H3G1M8,503
Robert,Cote,M5H3V9,Conestoga College,N2G4M4,92
Robert,Cote,M5H3V9,Dalhousie University,B3H4R2,1264
Robert,Cote,M5H3V9,Douglas College,V3M5Z5,3347
Robert,Cote,M5H3V9,Durham College,L1G0C5,51
Robert,Cote,M5H3V9,Ecole des Hautes Etudes Commerciales,H3T2A7,501
Robert,Cote,M5H3V9,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,501
Robert,Cote,M5H3V9,Emily Carr Institute of Art + Design,V5T0H2,3357
Robert,Cote,M5H3V9,King's University College,T6B2H3,2700
Robert,Cote,M5H3V9,Lakehead University,P7B5E1,968
Robert,Cote,M5H3V9,McGill University,H3A0G4,504
Robert,Cote,M5H3V9,McMaster University,L8S4L8,61
Robert,Cote,M5H3V9,Memorial University of Newfoundland,A1C5S7,2112
Robert,Cote,M5H3V9,Mount Allison University,E4L1E2,1208
Robert,Cote,M5H3V9,Mount Royal College,T3E6K6,2717
Robert,Cote,M5H3V9,Mount Saint Vincent University,B3M2J6,1258
Robert,Cote,M5H3V9,Nicola Valley Institute of Technology,V1K1R1,3185
Robert,Cote,M5H3V9,Nipissing University,P1B8L7,299
Robert,Cote,M5H3V9,Queen's University,K7L3N6,247
Robert,Cote,M5H3V9,Ryerson University,M5B2K3,1
Robert,Cote,M5H3V9,Simon Fraser University,V5A1S6,3346
Robert,Cote,M5H3V9,St. Francis Xavier University,B2G2W5,1390
Robert,Cote,M5H3V9,Trent University,L1J5Y1,48
Robert,Cote,M5H3V9,Universite de Montreal,H3T1J4,501
Robert,Cote,M5H3V9,Universite de Sherbrooke,J1K2R1,621
Robert,Cote,M5H3V9,Universite Laval,G1V0A6,723
Robert,Cote,M5H3V9,University of Alberta,T6G2R3,2708
Robert,Cote,M5H3V9,University of British Columbia,V6T1Z4,3335
Robert,Cote,M5H3V9,University of Calgary,T2N1N4,2714
Robert,Cote,M5H3V9,University of Guelph,N1G2W1,69
Robert,Cote,M5H3V9,University of Lethbridge,T1K3M4,2615
Robert,Cote,M5H3V9,University of Manitoba,R3T2N2,1513
Robert,Cote,M5H3V9,University of Moncton,E1A3E9,1186
Robert,Cote,M5H3V9,University of New Brunswick,E3B5A3,1031
Robert,Cote,M5H3V9,University of Northern British Columbia,V2N4Z9,3328
Robert,Cote,M5H3V9,University of Ontario Institute of Technology,L1G0C5,51
Robert,Cote,M5H3V9,University of Ottawa,K1N6N5,354
Robert,Cote,M5H3V9,University of Prince Edward Island,C1A4P3,1318
Robert,Cote,M5H3V9,University of Quebec,G1K9H7,729
Robert,Cote,M5H3V9,University of Regina,S4S0A2,2042
Robert,Cote,M5H3V9,University of Saskatchewan,S7N5A2,2221
Robert,Cote,M5H3V9,University of Toronto,M5S1A1,2
Robert,Cote,M5H3V9,"University of Toronto, Mississauga",L5L1C6,28
Robert,Cote,M5H3V9,"University of Toronto, Scarborough",M1C1A4,24
Robert,Cote,M5H3V9,University of Victoria,V8P5C2,3386
Robert,Cote,M5H3V9,University of Waterloo,N2L3G1,96
Robert,Cote,M5H3V9,University of Western Ontario,N6A3K7,168
Robert,Cote,M5H3V9,University of Windsor,N9B3P4,334
Robert,Cote,M5H3V9,University of Winnipeg,R3B2E9,1515
Robert,Cote,M5H3V9,Wilfrid Laurier University,N2L3C5,96
Robert,Cote,M5H3V9,William and Catherine Booth College,R3B2P2,1515
Robert,Cote,M5H3V9,York University,M3J1P3,16
Robert,Cote,M5H3V9,Yukon College,Y1A5K4,4082
Maria,Quispe,T4P3V8,Acadia University,B4P2R6,3642
Maria,Quispe,T4P3V8,Athabasca University,T9S3A3,271
Maria,Quispe,T4P3V8,Bishop's University,J1M1Z7,3120
Maria,Quispe,T4P3V8,Brandon University,R7A6A9,1005
Maria,Quispe,T4P3V8,British Columbia Institute of Technology,V5G3H2,729
Maria,Quispe,T4P3V8,Brock University,L2S3A1,2745
Maria,Quispe,T4P3V8,Canadian Mennonite University,R3P2N2,1188
Maria,Quispe,T4P3V8,Carleton University,K1S5B6,2856
Maria,Quispe,T4P3V8,College of New Caledonia,V2N1P8,630
Maria,Quispe,T4P3V8,College of the Rockies,V1C5L7,340
Maria,Quispe,T4P3V8,Columbia College,V6A0C1,733
Maria,Quispe,T4P3V8,Concordia University,H3G1M8,2994
Maria,Quispe,T4P3V8,Conestoga College,N2G4M4,2644
Maria,Quispe,T4P3V8,Dalhousie University,B3H4R2,3720
Maria,Quispe,T4P3V8,Douglas College,V3M5Z5,729
Maria,Quispe,T4P3V8,Durham College,L1G0C5,2724
Maria,Quispe,T4P3V8,Ecole des Hautes Etudes Commerciales,H3T2A7,2991
Maria,Quispe,T4P3V8,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,2991
Maria,Quispe,T4P3V8,Emily Carr Institute of Art + Design,V5T0H2,734
Maria,Quispe,T4P3V8,King's University College,T6B2H3,138
Maria,Quispe,T4P3V8,Lakehead University,P7B5E1,1752
Maria,Quispe,T4P3V8,McGill University,H3A0G4,2994
Maria,Quispe,T4P3V8,McMaster University,L8S4L8,2694
Maria,Quispe,T4P3V8,Memorial University of Newfoundland,A1C5S7,4279
Maria,Quispe,T4P3V8,Mount Allison University,E4L1E2,3594
Maria,Quispe,T4P3V8,Mount Royal College,T3E6K6,147
Maria,Quispe,T4P3V8,Mount Saint Vincent University,B3M2J6,3713
Maria,Quispe,T4P3V8,Nicola Valley Institute of Technology,V1K1R1,544
Maria,Quispe,T4P3V8,Nipissing University,P1B8L7,2542
Maria,Quispe,T4P3V8,Queen's University,K7L3N6,2868
Maria,Quispe,T4P3V8,Ryerson University,M5B2K3,2706
Maria,Quispe,T4P3V8,Simon Fraser University,V5A1S6,724
Maria,Quispe,T4P3V8,St. Francis Xavier University,B2G2W5,3770
Maria,Quispe,T4P3V8,Trent University,L1J5Y1,2726
Maria,Quispe,T4P3V8,Universite de Montreal,H3T1J4,2991
Maria,Quispe,T4P3V8,Universite de Sherbrooke,J1K2R1,3112
Maria,Quispe,T4P3V8,Universite Laval,G1V0A6,3082
Maria,Quispe,T4P3V8,University of Alberta,T6G2R3,138
Maria,Quispe,T4P3V8,University of British Columbia,V6T1Z4,706
Maria,Quispe,T4P3V8,University of Calgary,T2N1N4,139
Maria,Quispe,T4P3V8,University of Guelph,N1G2W1,2657
Maria,Quispe,T4P3V8,University of Lethbridge,T1K3M4,302
Maria,Quispe,T4P3V8,University of Manitoba,R3T2N2,1193
Maria,Quispe,T4P3V8,University of Moncton,E1A3E9,3562
Maria,Quispe,T4P3V8,University of New Brunswick,E3B5A3,3445
Maria,Quispe,T4P3V8,University of Northern British Columbia,V2N4Z9,630
Maria,Quispe,T4P3V8,University of Ontario Institute of Technology,L1G0C5,2724
Maria,Quispe,T4P3V8,University of Ottawa,K1N6N5,2855
Maria,Quispe,T4P3V8,University of Prince Edward Island,C1A4P3,3666
Maria,Quispe,T4P3V8,University of Quebec,G1K9H7,3085
Maria,Quispe,T4P3V8,University of Regina,S4S0A2,671
Maria,Quispe,T4P3V8,University of Saskatchewan,S7N5A2,491
Maria,Quispe,T4P3V8,University of Toronto,M5S1A1,2704
Maria,Quispe,T4P3V8,"University of Toronto, Mississauga",L5L1C6,2692
Maria,Quispe,T4P3V8,"University of Toronto, Scarborough",M1C1A4,2713
Maria,Quispe,T4P3V8,University of Victoria,V8P5C2,798
Maria,Quispe,T4P3V8,University of Waterloo,N2L3G1,2639
Maria,Quispe,T4P3V8,University of Western Ontario,N6A3K7,2620
Maria,Quispe,T4P3V8,University of Windsor,N9B3P4,2546
Maria,Quispe,T4P3V8,University of Winnipeg,R3B2E9,1191
Maria,Quispe,T4P3V8,Wilfrid Laurier University,N2L3C5,2639
Maria,Quispe,T4P3V8,William and Catherine Booth College,R3B2P2,1191
Maria,Quispe,T4P3V8,York University,M3J1P3,2692
Maria,Quispe,T4P3V8,Yukon College,Y1A5K4,1593
Betty,Leblanc,N3T1L2,Acadia University,B4P2R6,1290
Betty,Leblanc,N3T1L2,Athabasca University,T9S3A3,2696
Betty,Leblanc,N3T1L2,Bishop's University,J1M1Z7,720
Betty,Leblanc,N3T1L2,Brandon University,R7A6A9,1670
Betty,Leblanc,N3T1L2,British Columbia Institute of Technology,V5G3H2,3308
Betty,Leblanc,N3T1L2,Brock University,L2S3A1,86
Betty,Leblanc,N3T1L2,Canadian Mennonite University,R3P2N2,1488
Betty,Leblanc,N3T1L2,Carleton University,K1S5B6,447
Betty,Leblanc,N3T1L2,College of New Caledonia,V2N1P8,3299
